Year,Month,Day,Hour,CO2-50cm,CO2-15cm,CO2-5cm,CO2-0cm,CO2-above,T-50cm,T-15cm,T-5cm,T-0cm,T-above,VWC-50cm,VWC-15cm,VWC-5cm,DecagonT-50cm,DecagonT-15cm,DecagonT-5cm,EC-50cm,EC-15cm,EC-5cm,BatteryVoltage
2021,8,26,11,10400,3222.1,2302.8,1320.2,586.87,8.3,9.54,10.55,12.68,17.4,0.198,0.142,0.112,8.3,9.3,10,1.311,1.937,2.333,13.69
2021,8,26,12,10817,3030.3,2278.3,1470.5,699.19,8.2,9.62,10.8,13.23,19.59,0.193,0.138,0.111,8.2,9.3,10,1.398,2.189,2.471,14.78
2021,8,26,13,10392,3086.4,2254,1300.4,641.16,8.1,9.72,11.07,13.67,17.17,0.199,0.142,0.112,8.1,9.4,10.1,1.306,1.959,2.21,14.17
2021,8,26,14,10564,3033.8,2174.3,1320.4,643.33,8.2,9.88,11.27,13.97,19.63,0.196,0.151,0.112,8.2,9.4,10.3,1.353,1.574,2.208,13.7
2021,8,26,15,10536,3034.6,2212.8,1278.3,670.74,8.2,9.94,11.55,14.57,19.5,0.198,0.142,0.112,8.2,9.5,10.3,1.311,1.958,2.097,13.71
2021,8,26,16,10423,3018.5,2268.9,1352.4,714.92,8.2,10.07,11.68,14.57,17.13,0.185,0.142,0.112,8.2,9.4,10.4,1.551,1.959,2.096,13.71
2021,8,26,17,10569,3138.6,2196.1,1261.7,592.32,8.3,10.14,11.65,13.42,12.48,0.206,0.143,0.112,8.3,9.5,10.5,1.209,1.892,2.095,13.3
2021,8,26,18,10293,3215.8,2461.6,1331.2,663.4,8.3,10.27,11.54,12.87,12.17,0.196,0.14,0.113,8.3,9.5,10.6,1.353,2.053,1.995,13.69
2021,8,26,19,10093,3160,2313.8,1309.5,604.62,8.2,10.2,11.41,12.34,11.17,0.188,0.151,0.113,8.2,9.6,10.6,1.497,1.573,1.995,13.25
2021,8,26,20,10429,3251,2293.4,1311.9,615.92,8.1,10.14,11.17,11.58,9.75,0.21,0.155,0.123,8.1,9.6,10.7,1.149,1.426,0.974,13
2021,8,26,21,10433,3314.3,2273.6,1362.7,618.91,8.2,10.06,10.99,10.96,8.47,0.178,0.149,0.112,8.2,9.7,10.7,1.713,1.633,2.094,12.96
2021,8,26,22,9958.5,3204.2,2370.3,1248.7,664.65,8.3,10.03,10.73,10.36,8.72,0.198,0.154,0.1,8.3,9.6,10.6,1.311,1.476,0.01,12.95
2021,8,26,23,10318,3166.8,2332.6,1337.3,662.02,8.1,10,10.53,10.13,8.19,0.196,0.159,0.112,8.1,9.6,10.5,1.354,1.336,2.095,12.93
2021,8,27,0,10209,3101.2,2284,1379.8,642.47,8.2,9.91,10.33,9.71,7.829,0.193,0.144,0.112,8.2,9.6,10.4,1.398,1.849,2.096,12.91
2021,8,27,1,10041,3146,2328.6,1277.6,642.32,8.2,9.78,10.17,9.36,7.798,0.194,0.143,0.103,8.2,9.7,10.4,1.378,1.89,-41.93,12.9
2021,8,27,2,9928.1,3172.4,2317.2,1285.8,666.98,8.2,9.71,10.01,9.2,7.404,0.208,0.154,0.112,8.2,9.6,10.3,1.181,1.476,2.208,12.88
2021,8,27,3,10185,3161.7,2406.3,1445.2,715.83,8.3,9.63,9.82,8.8,6.551,0.163,0.14,0.123,8.3,9.6,10.2,2.178,2.028,0.976,12.86
2021,8,27,4,10160,3170.1,2359.5,1406.9,695.92,8.4,9.54,9.66,8.55,6.116,0.206,0.146,0.112,8.4,9.6,10.1,1.199,1.753,2.099,12.84
2021,8,27,5,10122,3233.4,2375.8,1351.1,695.62,8,9.47,9.54,8.27,6.058,0.214,0.142,0.112,8,9.5,10,1.103,1.935,2.333,12.81
2021,8,27,6,10296,3160.1,2374,1431,712.64,8.2,9.41,9.38,8.21,5.942,0.19,0.136,0.113,8.2,9.5,9.9,1.446,2.338,2.001,12.79
2021,8,27,7,9961.4,3138.7,2355.2,1440.8,765.39,8.3,9.25,9.28,8.27,7.539,0.197,0.15,0.114,8.3,9.5,9.8,1.334,1.588,1.828,13.02
2021,8,27,8,10100,3138,2309.2,1347.5,635.34,8.3,9.2,9.29,9.01,10.04,0.212,0.143,0.111,8.3,9.4,9.7,1.131,1.893,2.628,13.34
2021,8,27,9,10211,3099.4,2281.8,1353.9,612.69,8.4,9.17,9.39,10.01,12.91,0.164,0.129,0.111,8.4,9.4,9.6,2.13,2.955,2.63,14.37
2021,8,27,10,10206,3190.5,2275.9,1309.8,594.73,8.3,9.24,9.72,11.31,17.06,0.172,0.145,0.111,8.3,9.4,9.6,1.875,1.773,2.63,14.26
2021,8,27,11,10259,3100,2261.8,1302,619.08,8.3,9.32,10.16,12.79,18.38,0.209,0.145,0.112,8.3,9.4,9.6,1.162,1.773,2.337,13.73
2021,8,27,12,10081,3156.2,2266.3,1241.2,591.08,8,9.43,10.57,13.23,18.35,0.197,0.143,0.112,8,9.2,9.7,1.527,1.894,2.213,13.77
2021,8,27,13,10146,3075.9,2270.4,1319.3,698.5,8.3,9.56,10.94,13.82,19.45,0.204,0.14,0.111,8.3,9.3,9.8,1.234,2.055,2.473,13.68
2021,8,27,14,9923.4,2929.9,2299.9,1255,715.12,8.4,9.68,11.14,13.82,17.17,0.174,0.156,0.111,8.4,9.3,10,1.805,1.416,2.471,13.91
2021,8,27,15,10543,2978.2,2238.6,1374.1,632.92,8.4,9.82,11.28,13.83,15.38,0.169,0.141,0.111,8.4,9.3,10.1,1.961,1.983,2.469,13.65
2021,8,27,16,10317,3046.1,2258.2,1258.9,637.49,8.2,9.99,11.32,13.04,12.43,0.172,0.126,0.111,8.2,9.4,10.2,1.864,3.369,2.623,13.86
2021,8,27,17,9981.3,3046.3,2275.7,1369.1,624.49,8.2,10,11.3,13.01,13.52,0.193,0.143,0.11,8.2,9.4,10.4,1.391,1.872,2.995,13.8
2021,8,27,18,10938,3138.1,2329.2,1474.8,749.46,8.3,10.01,11.2,12.59,13.05,0.188,0.142,0.111,8.3,9.4,10.4,1.488,1.936,2.466,13.63
2021,8,27,19,9953.3,3129.9,2192.1,1160.6,581.5,8.2,10.01,11.14,12.03,12.03,0.173,0.141,0.112,8.2,9.6,10.5,1.841,1.98,2.095,13.19
2021,8,27,20,10148,3157.3,2264.2,1248.9,631.02,8.1,10.01,11,11.68,11.07,0.193,0.127,0.112,8.1,9.5,10.5,1.398,3.238,2.328,13
2021,8,27,21,10459,3276.9,2307.8,1391.6,725.09,8.2,10.04,10.87,11.2,10.11,0.188,0.127,0.112,8.2,9.5,10.4,1.497,3.238,2.207,12.96
2021,8,27,22,10122,3119.5,2361.4,1424.6,685.16,8.2,9.95,10.78,10.75,9.28,0.177,0.14,0.112,8.2,9.6,10.5,1.733,2.028,2.095,12.94
2021,8,27,23,9958.7,3210.6,2496.7,1410.4,670.91,8.3,9.9,10.56,10.16,8.19,0.198,0.14,0.098,8.3,9.6,10.3,1.311,2.028,0.01,12.92
2021,8,28,0,9933.2,3181.8,2374.9,1380.6,677.33,8.4,9.8,10.29,9.8,7.701,0.19,0.133,0.112,8.4,9.6,10.4,1.444,2.55,2.096,12.91
2021,8,28,1,10240,3072,2382,1429.6,815.57,8.3,9.78,10.07,9.2,7.014,0.196,0.136,0.12,8.3,9.6,10.3,1.353,2.274,1.165,12.9
2021,8,28,2,10184,3144.1,2362.4,1535.4,725.89,8.3,9.65,9.91,8.82,6.809,0.198,0.152,0.112,8.3,9.6,10.2,1.311,1.516,2.331,12.88
2021,8,28,3,10433,3216.9,2361.1,1434.6,661.25,8.1,9.57,9.79,8.65,6.232,0.193,0.151,0.111,8.1,9.5,10.2,1.398,1.559,2.623,12.86
2021,8,28,4,10441,3087,2431,1485.4,791.66,8.4,9.47,9.6,8.3,5.884,0.212,0.141,0.112,8.4,9.5,10,1.13,1.981,2.211,12.83
2021,8,28,5,10353,3204.9,2347.4,1428.6,757.05,8.2,9.39,9.42,7.914,5.98,0.197,0.167,0.112,8.2,9.5,9.9,1.335,1.153,2.101,12.8
2021,8,28,6,10348,3121.4,2354.6,1436.9,763.8,8,9.29,9.22,7.789,5.603,0.191,0.14,0.108,8,9.4,9.8,1.426,2.029,3.822,12.75
2021,8,28,7,9792.3,3321.5,2416.9,1328.8,680.97,8.3,9.22,9.09,7.813,6.643,0.189,0.151,0.111,8.3,9.4,9.7,1.474,1.56,2.474,12.84
2021,8,28,8,9984.2,3109.3,2297.6,1370.1,679.15,8.2,9.1,9.1,8.48,9.84,0.198,0.133,0.114,8.2,9.4,9.6,1.512,2.514,1.829,13.16
2021,8,28,9,10151,3235.9,2307.7,1406.1,567.52,8.2,9.07,9.27,9.62,12.95,0.196,0.138,0.111,8.2,9.3,9.5,1.353,2.189,2.476,13.74
2021,8,28,10,10093,3180.5,2256.6,1290.2,606.54,8.3,9.11,9.56,11.04,17.63,0.184,0.121,0.112,8.3,9.2,9.4,1.567,4.437,2.339,13.72
2021,8,28,11,10563,3107.8,2224.6,1361.9,540.76,8.1,9.19,9.99,12.26,17.4,0.196,0.142,0.111,8.1,9.3,9.5,1.354,1.96,2.631,13.79
2021,8,28,12,10116,3100.1,2291.7,1183.4,659.83,8.2,9.33,10.4,12.77,17.21,0.185,0.142,0.11,8.2,9.3,9.6,1.551,1.96,3.005,13.68
2021,8,28,13,10149,2973,2030.2,1066.6,565.27,8.4,9.43,10.64,12.99,16.69,0.206,0.138,0.111,8.4,9.2,9.8,1.199,2.161,2.627,13.77
2021,8,28,14,10033,2911.3,2087.1,1116.2,628.65,8.3,9.62,10.87,13.49,18.44,0.178,0.133,0.111,8.3,9.2,9.8,1.712,2.516,2.627,13.68
2021,8,28,15,10121,2930.4,2126.3,1218.4,628.09,8.4,9.72,11.1,13.86,18.35,0.209,0.138,0.111,8.4,9.3,9.9,1.161,2.16,2.472,13.85
2021,8,28,16,9946.5,2987.6,2210.7,1175.1,664.18,8.2,9.81,11.34,14.11,20.09,0.171,0.138,0.123,8.2,9.3,10.1,1.9,2.16,0.954,13.72
2021,8,28,17,10146,2843.1,2121.4,1258,600.36,8.3,9.94,11.55,14.23,18.35,0.186,0.152,0.112,8.3,9.3,10.2,1.527,1.518,2.331,13.74
2021,8,28,18,10314,2953.8,2195.5,1301.5,638.44,8.3,10.05,11.58,13.82,16.56,0.209,0.138,0.111,8.3,9.4,10.3,1.162,2.16,2.622,13.57
2021,8,28,19,10116,2964.1,2242.3,1326.3,653.35,8.1,10.1,11.61,13.48,15.79,0.201,0.135,0.112,8.1,9.3,10.4,1.272,2.373,2.096,13.18
2021,8,28,20,10174,3028.9,2323.7,1359.3,660.26,8.2,10.14,11.55,12.98,13.42,0.182,0.148,0.112,8.2,9.5,10.5,1.61,1.651,2.206,13
2021,8,28,21,10237,3095.5,2406.3,1456,711.33,8.3,10.2,11.48,12.45,12.7,0.188,0.14,0.112,8.3,9.5,10.5,1.496,2.053,2.095,12.96
2021,8,28,22,9895.1,3058.1,2312.8,1350.9,673.35,8.1,10.17,11.31,11.89,10.53,0.212,0.131,0.112,8.1,9.5,10.6,1.132,2.716,2.205,12.94
2021,8,28,23,9953.5,3121.6,2383.9,1327.5,663.09,8.2,10.11,11.07,11.14,10.27,0.208,0.136,0.112,8.2,9.6,10.6,1.171,2.274,2.094,12.93
2021,8,29,0,10124,3130.5,2335,1360,655.84,8.2,10.06,10.85,10.62,8.77,0.195,0.142,0.112,8.2,9.6,10.6,1.366,1.934,2.205,12.92
2021,8,29,1,10012,3138.7,2388.3,1356.2,696.97,8.2,9.96,10.62,10.13,8.07,0.214,0.129,0.112,8.2,9.6,10.5,1.106,2.953,2.095,12.9
2021,8,29,2,10098,3183.7,2321.4,1361.9,668.33,8.2,9.84,10.37,9.65,7.676,0.19,0.144,0.112,8.2,9.6,10.4,1.446,1.849,2.207,12.88
2021,8,29,3,10016,3072,2309.3,1339.5,657.36,8.3,9.78,10.14,9.2,7.253,0.206,0.143,0.112,8.3,9.6,10.3,1.199,1.891,2.33,12.86
2021,8,29,4,10098,3125.7,2307.4,1301.6,745.8,8.2,9.71,9.97,8.98,7.224,0.167,0.143,0.114,8.2,9.5,10.3,2.016,1.871,1.824,12.84
2021,8,29,5,9927,2924.6,2197.9,1216.5,637.58,8.2,9.7,9.9,9.64,8.68,0.168,0.143,0.104,8.2,9.5,10.1,2.002,1.871,20.99,12.8
2021,8,29,6,10153,3059.3,2225,1242.9,627.36,8.2,9.55,9.9,9.58,8.38,0.174,0.161,0.112,8.2,9.5,10,1.807,1.266,2.211,12.77
2021,8,29,7,9875,3105.6,2278.8,1315.6,620.23,8.3,9.54,9.84,9.58,8.75,0.202,0.138,0.112,8.3,9.5,10,1.26,2.187,2.1,12.76
2021,8,29,8,9787.2,3196.9,2296.3,1361.5,613.83,8.2,9.51,9.83,9.77,9.31,0.167,0.142,0.112,8.2,9.5,9.9,2.016,1.935,2.211,13.21
2021,8,29,9,10490,3204.8,2269.7,1374.3,609.68,8.3,9.49,9.88,10.2,10.33,0.188,0.124,0.111,8.3,9.5,9.8,1.496,3.742,2.473,13.68
2021,8,29,10,10151,3140.1,2324.8,1369.5,636.91,8.2,9.46,9.94,10.8,12.31,0.209,0.142,0.11,8.2,9.4,9.9,1.162,1.936,3.001,13.76
2021,8,29,11,10093,3102.8,2290.3,1356.1,620.72,8.2,9.43,10.14,11.34,14.64,0.188,0.152,0.111,8.2,9.4,9.9,1.497,1.518,2.472,13.69
2021,8,29,12,9953.3,3048.9,2401.1,1211.7,696.32,8.3,9.59,10.31,11.59,15.19,0.189,0.125,0.114,8.3,9.3,9.9,1.474,3.585,1.827,14.27
2021,8,29,13,10205,3021.5,2084.6,1088,567.86,8.3,9.59,10.5,11.92,13.09,0.185,0.142,0.121,8.3,9.4,10,1.551,1.936,1.077,14.2
2021,8,29,14,10037,2876.5,2103,1262.8,629.35,8.3,9.68,10.57,12.27,16.56,0.188,0.142,0.095,8.3,9.4,10,1.488,1.936,0.01,13.74
2021,8,29,15,9978.5,2867.2,2132.2,1192.3,637.96,8.3,9.7,10.75,12.68,16.46,0.214,0.144,0.111,8.3,9.4,10.1,1.105,1.831,2.469,14.3
2021,8,29,16,10176,2905,2134.3,1293,616.7,8.3,9.77,10.95,12.68,17.86,0.177,0.144,0.112,8.3,9.4,10.2,1.732,1.831,2.331,13.72
2021,8,29,17,10006,2978.2,2208.6,1175.6,610.5,8.3,9.83,11.02,12.82,16.5,0.197,0.142,0.112,8.3,9.4,10.2,1.334,1.936,2.331,13.86
2021,8,29,18,10038,2988.7,2190.3,1226.5,671.99,8.4,9.9,11.09,12.33,13.99,0.185,0.138,0.111,8.4,9.4,10.2,1.55,2.188,2.468,13.57
2021,8,29,19,10264,3110.9,2355.1,1367.4,740.6,8.3,10.03,11.06,11.74,11.36,0.188,0.141,0.123,8.3,9.5,10.4,1.496,1.981,0.953,13.13
2021,8,29,20,9897.7,3092.8,2298.7,1355.1,629.1,8.2,10.01,10.9,11.2,10.67,0.192,0.143,0.112,8.2,9.5,10.3,1.411,1.892,2.208,12.99
2021,8,29,21,9953.6,3137.1,2360.9,1324.7,698.17,8.2,9.94,10.73,10.77,10.11,0.199,0.152,0.112,8.2,9.4,10.4,1.305,1.518,2.096,12.96
2021,8,29,22,10151,3200.6,2351,1386.1,699.49,8.2,9.88,10.57,10.5,10.37,0.198,0.144,0.113,8.2,9.6,10.3,1.311,1.849,1.997,12.94
2021,8,29,23,9816.3,3135.4,2394.5,1321.2,668.32,8.3,9.82,10.44,10.31,9.49,0.21,0.159,0.111,8.3,9.6,10.3,1.157,1.315,2.467,12.93
2021,8,30,0,10180,3109.5,2384.9,1354.9,691.02,8.2,9.83,10.32,9.96,8.65,0.18,0.136,0.113,8.2,9.5,10.3,1.665,2.275,1.997,12.92
2021,8,30,1,10096,3107,2392.6,1388.7,687.13,8.2,9.64,10.16,9.64,7.884,0.201,0.14,0.112,8.2,9.5,10.2,1.272,2.029,2.098,12.9
2021,8,30,2,10156,3216.6,2280.7,1328.7,601.72,8.3,9.65,10.01,9.01,6.717,0.196,0.149,0.101,8.3,9.5,10.1,1.353,1.635,-10.5,12.89
2021,8,30,3,10127,3180.3,2415.6,1416.8,714.44,8.2,9.6,9.79,8.61,6.288,0.209,0.15,0.107,8.2,9.6,10.1,1.162,1.588,5.248,12.87
2021,8,30,4,10383,3196.3,2304.7,1404.9,650.55,8.3,9.47,9.6,8.3,5.855,0.17,0.156,0.115,8.3,9.7,10,1.936,1.414,1.68,12.85
2021,8,30,5,9565,3278.9,2411.2,1268.1,688.89,8.2,9.41,9.41,8.09,6.466,0.199,0.142,0.112,8.2,9.4,9.9,1.305,1.959,2.334,12.82
2021,8,30,6,9961.8,3202.8,2345.6,1347.7,704.72,8.3,9.25,9.25,7.843,6.116,0.198,0.149,0.112,8.3,9.5,9.8,1.311,1.635,2.102,12.77
2021,8,30,7,10519,3211.9,2281,1438.4,683.07,8.1,9.22,9.18,7.966,7.058,0.198,0.14,0.124,8.1,9.4,9.7,1.312,2.054,0.935,12.95
2021,8,30,8,10237,3080.9,2345,1334.7,676.9,8.2,9.13,9.2,8.57,9.39,0.204,0.149,0.099,8.2,9.3,9.6,1.235,1.636,0.01,13.51
2021,8,30,9,10125,3098.8,2281,1359.3,649.51,8.3,9.14,9.3,9.49,13.05,0.18,0.125,0.111,8.3,9.3,9.5,1.664,3.585,2.631,13.78
2021,8,30,10,10238,3135.9,2247.3,1314.8,606.26,8.4,9.16,9.57,10.72,15.51,0.206,0.136,0.11,8.4,9.4,9.5,1.208,2.34,3.007,13.87
2021,8,30,11,10205,3035.8,2214.3,1311.7,648.92,8.3,9.23,9.91,11.55,16.8,0.188,0.126,0.108,8.3,9.1,9.5,1.496,3.307,4.209,14.3
2021,8,30,12,9950.7,3072.5,2244.3,1177.9,641.38,8.3,9.32,10.16,11.98,17.19,0.193,0.131,0.111,8.3,9.2,9.6,1.397,2.719,2.63,13.69
2021,8,30,13,10345,3017,2101,1236,646.67,8.4,9.36,10.37,12.52,18.35,0.177,0.142,0.111,8.4,9.1,9.6,1.731,1.939,2.63,13.7
2021,8,30,14,10088,2791.7,1902.6,1056.3,568.83,8.2,9.56,10.64,12.77,17.51,0.186,0.141,0.111,8.2,9.1,9.7,1.535,1.984,2.474,14.1
2021,8,30,15,10174,2911.2,1995.2,1130.2,617.8,8.3,9.62,10.8,12.95,18.1,0.182,0.156,0.111,8.3,9.2,9.8,1.61,1.417,2.473,13.71
2021,8,30,16,9753.5,2811.8,2097.4,1038.1,706.9,8.3,9.75,10.94,12.77,17.38,0.194,0.142,0.111,8.3,9.3,9.9,1.378,1.937,2.626,13.77
2021,8,30,17,9810.9,2868.9,2053.3,1074.7,620.27,8.3,9.83,11.02,12.78,16.62,0.172,0.138,0.11,8.3,9.3,10.1,1.875,2.16,2.999,13.72
2021,8,30,18,9893.6,2832.5,2090.5,1153.9,661.62,8.2,9.87,11.06,12.44,15.63,0.182,0.14,0.108,8.2,9.4,10,1.61,2.054,4.2,13.51
2021,8,30,19,9837.7,2953.3,2162.5,1197.4,610.74,8.2,9.91,11.04,12.06,12.55,0.184,0.14,0.112,8.2,9.4,10.2,1.568,2.054,2.209,13.13
2021,8,30,20,9787.1,3044.5,2172.3,1121.6,599.37,8.3,9.88,10.93,11.48,13.97,0.204,0.129,0.112,8.3,9.4,10.2,1.224,2.955,2.209,12.99
2021,8,30,21,9839.4,2989.8,2143.6,1191.6,621.48,8.1,9.88,10.8,11.24,10.93,0.206,0.142,0.121,8.1,9.5,10.2,1.2,1.935,1.076,12.96
2021,8,30,22,9812.6,2934.6,2113.3,1117.1,639.1,8.2,9.84,10.63,10.83,12.77,0.193,0.121,0.111,8.2,9.4,10.2,1.398,4.319,2.468,12.94
2021,8,30,23,9700.7,2869.9,2104,1091.1,655.69,8.2,9.81,10.53,10.97,12.45,0.187,0.139,0.112,8.2,9.5,10.2,1.512,2.079,2.209,12.93
2021,8,31,0,10010,2988,2111.9,1187,629.97,8.2,9.75,10.5,10.6,8.98,0.169,0.136,0.102,8.2,9.4,10.2,1.962,2.34,-20.98,12.92
2021,8,31,1,10099,3081.3,2165.8,1227.8,553.03,8.3,9.77,10.32,9.9,7.695,0.17,0.156,0.112,8.3,9.5,10.1,1.936,1.391,2.21,12.9
2021,8,31,2,9982,3097.5,2182.1,1276.8,602.84,8.1,9.65,10.07,9.26,6.955,0.199,0.156,0.112,8.1,9.4,10.1,1.306,1.392,2.21,12.88
2021,8,31,3,10075,3115.6,2179.7,1319.4,576.2,8.4,9.58,9.84,8.85,6.925,0.206,0.133,0.119,8.4,9.4,10,1.199,2.514,1.2,12.86
2021,8,31,4,10186,3023,2269.5,1416.6,732.41,8.3,9.5,9.73,8.58,6.348,0.199,0.143,0.109,8.3,9.4,9.9,1.305,1.872,3.232,12.84
2021,8,31,5,9906,3021.8,2320.9,1313.5,739.54,8.3,9.41,9.47,8.09,6.03,0.202,0.142,0.112,8.3,9.4,9.8,1.255,1.959,2.212,12.81
2021,8,31,6,10103,3084,2301.3,1321.1,657.8,8.3,9.26,9.29,7.852,5.519,0.204,0.155,0.11,8.3,9.3,9.7,1.234,1.428,3.004,12.77
2021,8,31,7,10244,3147.2,2262.9,1293,610.64,8.3,9.19,9.13,7.671,6.682,0.22,0.151,0.096,8.3,9.4,9.6,1.039,1.56,0.01,12.88
2021,8,31,8,9788.9,3090,2225.3,1226.3,606.01,8.2,9.1,9.04,8.41,9.52,0.223,0.141,0.112,8.2,9.3,9.5,1.015,1.983,2.215,13.3
2021,8,31,9,10151,3025.9,2235.2,1349.9,611.7,8.2,9.11,9.2,9.49,12.7,0.208,0.132,0.111,8.2,9.3,9.4,1.181,2.633,2.632,13.67
2021,8,31,10,10203,3096.9,2210.2,1261.3,884.91,8.2,9.11,9.52,10.97,17.72,0.199,0.132,0.106,8.2,9.3,9.3,1.305,2.633,7.022,13.7
2021,8,31,11,10762,3115.6,2141.6,1334.1,597.46,8.2,9.18,9.96,12.18,19.79,0.214,0.158,0.11,8.2,9.1,9.4,1.102,1.349,3.008,13.68
2021,8,31,12,10424,2980.7,2219.4,1294.4,719.75,8.2,9.3,10.37,12.87,18.1,0.188,0.145,0.111,8.2,9.1,9.5,1.497,1.775,2.631,13.78
2021,8,31,13,10147,3091.7,2212.7,1202.5,629.12,8.3,9.43,10.63,12.77,14.6,0.193,0.121,0.11,8.3,9.2,9.5,1.397,4.323,3.007,13.75
2021,8,31,14,10175,3040,2160,1200.2,646.96,8.2,9.55,10.8,12.45,14.45,0.165,0.149,0.111,8.2,9.2,9.7,2.087,1.637,2.628,13.69
2021,8,31,15,10374,2985.3,2142,1145.1,641.08,8.3,9.65,10.77,12.34,15.14,0.186,0.122,0.107,8.3,9.2,9.8,1.535,4.014,5.255,13.68
2021,8,31,16,10261,2950.7,2115.4,1210.7,626.37,8.3,9.72,10.83,12.59,15.92,0.204,0.127,0.111,8.3,9.3,9.9,1.224,3.241,2.472,13.68
2021,8,31,17,10627,2951.1,2115.8,1219.4,597.53,8.3,9.75,10.87,12.66,15.64,0.196,0.14,0.11,8.3,9.2,9.9,1.353,2.056,3.001,13.68
2021,8,31,18,10065,3033.1,2199,1228.7,620.8,8.3,9.75,11,12.63,14.72,0.204,0.141,0.11,8.3,9.3,10,1.234,1.983,3,13.58
2021,8,31,19,10124,3053.7,2326.4,1444.6,719.77,8.3,9.86,10.92,12.22,12.58,0.187,0.147,0.12,8.3,9.4,10,1.511,1.719,1.135,13.12
2021,8,31,20,10263,2999.3,2244.3,1367.5,658.98,8.2,9.88,10.9,11.75,11.27,0.172,0.142,0.112,8.2,9.3,10.1,1.876,1.96,2.21,13
2021,8,31,21,10237,3026.1,2224.7,1334,666.3,8.3,9.84,10.73,10.93,9.11,0.201,0.146,0.11,8.3,9.3,10.2,1.271,1.755,2.997,12.96
2021,8,31,22,9957.9,3108.6,2249.3,1293.1,645.74,8.3,9.77,10.49,10.16,8.53,0.204,0.14,0.112,8.3,9.4,10.2,1.224,2.054,2.098,12.95
2021,8,31,23,10381,3090,2256.1,1370,677.35,8.3,9.71,10.24,9.65,7.707,0.177,0.156,0.112,8.3,9.4,10.2,1.732,1.415,2.209,12.93
2021,9,1,0,9984.7,3096.4,2236.2,1269.1,642.46,8.2,9.58,10.04,9.3,7.829,0.19,0.155,0.112,8.2,9.4,10.1,1.446,1.44,2.21,12.92
2021,9,1,1,10040,3123,2214.7,1230.3,647.76,8.1,9.52,9.81,8.95,7.104,0.173,0.149,0.114,8.1,9.4,10,1.841,1.635,1.826,12.9
2021,9,1,2,10042,3067.5,2259.1,1274,721.73,8.2,9.46,9.65,8.88,7.707,0.21,0.126,0.114,8.2,9.4,9.9,1.158,3.303,1.827,12.88
2021,9,1,3,9872.9,3121.2,2239,1282.7,713.33,8.2,9.39,9.55,8.79,7.798,0.209,0.125,0.112,8.2,9.4,9.8,1.162,3.509,2.335,12.86
2021,9,1,4,9933.8,3093,2293.7,1317.5,654.69,8.4,9.33,9.46,8.6,6.717,0.185,0.125,0.112,8.4,9.3,9.7,1.55,3.585,2.336,12.84
2021,9,1,5,10522,3101.9,2184.3,1359.1,625.56,8.2,9.28,9.38,8.27,6.145,0.178,0.138,0.112,8.2,9.4,9.7,1.713,2.16,2.336,12.81
2021,9,1,6,10243,2972.8,2182.5,1321.5,605.34,8.3,9.12,9.22,7.904,5.597,0.219,0.14,0.112,8.3,9.2,9.6,1.054,2.056,2.337,12.77
2021,9,1,7,9934.1,3071.6,2225.2,1284,632.28,8.3,9.06,9.03,7.728,5.718,0.213,0.147,0.112,8.3,9.3,9.5,1.273,1.702,2.215,12.84
2021,9,1,8,9982.2,3107.8,2315.5,1314.2,691.57,8.1,9.01,8.98,8.17,8.76,0.204,0.14,0.11,8.1,9.2,9.4,1.235,2.031,3.008,13.61
2021,9,1,9,9790.1,3105.4,2260.5,1238.9,630.9,8.3,8.93,9.03,9.03,11.02,0.176,0.156,0.11,8.3,9.2,9.3,1.763,1.417,3.009,13.9
2021,9,1,10,9898.1,3079.1,2245.8,1258.4,636.4,8.2,9.01,9.3,10.4,16.04,0.177,0.138,0.11,8.2,9.2,9.2,1.733,2.19,3.011,13.67
2021,9,1,11,10115,2959.8,2138.5,1274.5,662.48,8.1,9.07,9.67,11.47,17.74,0.188,0.122,0.11,8.1,9.2,9.2,1.497,4.014,3.011,14.21
2021,9,1,12,10373,2989.1,2161.4,1289.6,622.44,8.3,9.22,10.03,12.22,19.12,0.185,0.157,0.109,8.3,9,9.2,1.551,1.372,3.242,13.68
2021,9,1,13,10259,3024.9,2017.9,1237.1,630.7,8.3,9.24,10.34,12.66,18.92,0.194,0.133,0.11,8.3,9.1,9.4,1.378,2.517,3.008,13.68
2021,9,1,14,10537,2835.9,1993.3,1214.2,646.28,8.2,9.4,10.6,13.27,18.27,0.198,0.133,0.12,8.2,9.1,9.5,1.311,2.517,1.138,13.72
2021,9,1,15,10426,2837.5,2023.6,1134.1,635.19,8.3,9.52,10.9,13.52,17.88,0.198,0.139,0.111,8.3,9.1,9.6,1.311,2.108,2.63,13.89
2021,9,1,16,10427,2975.4,2034.7,1225.2,540.02,8.2,9.63,11.05,13.47,17.23,0.159,0.121,0.109,8.2,9.2,9.8,2.352,4.323,3.234,13.7
2021,9,1,17,9923,2949.4,2191.1,1170.6,679.17,8.3,9.73,11.15,13.47,17.36,0.182,0.147,0.11,8.3,9.2,9.9,1.61,1.72,3.001,13.76
2021,9,1,18,10008,2913.8,2146.2,1258.4,609.17,8.3,9.83,11.16,12.97,14.21,0.173,0.142,0.109,8.3,9.2,10,1.84,1.938,3.5,13.56
2021,9,1,19,9758,3135.8,2382.8,1272.1,699.33,8.3,9.86,11.08,12.25,12.15,0.198,0.144,0.11,8.3,9.2,10.1,1.311,1.833,2.999,13.14
